Bucket label,m/z,Neutral Mass,Matched HMDB IDs,Matched HMDB names,Matched HMDB formulas,HMDB match count,Has Match?,THP1_1,THP1_2,THP1_3,THP1_4,THP1_5,THP1_6,THP1_7,Ecoli_1,Ecoli_2,Ecoli_3,Ecoli_4,Ecoli_5,Ecoli_6,Ecoli_7
121.08916354801107 Da,122.09644,121.08916354801107,"['HMDB0001020', 'HMDB0002017', 'HMDB0012275', 'HMDB0029729', 'HMDB0032497', 'HMDB0040041', 'HMDB0060677', 'HMDB0245117', 'HMDB0245399', 'HMDB0245482', 'HMDB0245866', 'HMDB0246062', 'HMDB0246419', 'HMDB0246505', 'HMDB0255183', 'HMDB0302389', 'HMDB0302429', 'HMDB0302548', 'HMDB0303384']","['N,N-Dimethylaniline', '1-Phenylethylamine', 'Phenylethylamine', '5-Ethyl-2-methylpyridine', '2-Propylpyridine', '2-Ethyl-5-methylpyridine', '2,6-Dimethylaniline', '2-Ethylaniline', '2,3-Dimethylaniline', '2,4,6-Trimethylpyridine', '3-Ethylaniline', '3,5-Dimethylaniline', '4-Ethylaniline', '4-Methylbenzylamine', 'N-Methyl-o-toluidine', '2-Methyl-6-ethylpyridine', 'N-Ethylaniline', '3-Propylpyridine', 'N-Methylbenzylamine']","['C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N', 'C8H11N']",19,True,6.826960054979657e-05,6.770938992182681e-05,6.49981966154429e-05,6.33482832585723e-05,5.012106122048034e-05,6.0378283811196485e-05,5.1960954557378905e-05,,2.6629374181663358e-05,2.9809391014225002e-05,2.9567891403106816e-05,,3.585398882146048e-05,
121.38640354801107 Da,122.39368,121.38640354801107,,,,,False,5.916221874972552e-05,7.300317268073528e-05,7.359270265928682e-05,6.743204641787306e-05,6.311257990197587e-05,6.432558708696145e-05,6.695144426198336e-05,,,,,,,
121.39850354801106 Da,122.40578,121.39850354801106,,,,,False,3.364657046314489e-05,4.022261260647722e-05,,,,,,3.413999089418739e-05,,2.9174260557615074e-05,,3.213454667324572e-05,,
121.40500354801107 Da,122.41228,121.40500354801107,,,,,False,5.184036311835261e-05,5.165650322433595e-05,5.202211645113638e-05,,3.088911596713048e-05,4.141854598864668e-05,3.908669753279794e-05,,,,,,,
121.43049354801107 Da,122.43777,121.43049354801107,,,,,False,,,,,,,3.0826071696798454e-05,4.166680945977687e-05,4.7718361683803275e-05,6.132338362556793e-05,8.707806362605563e-05,,4.240397055017792e-05,0.00014854650549950396
121.74244354801107 Da,122.74972,121.74244354801107,,,,,False,,,5.663474404474123e-05,5.065360067866688e-05,5.3286562887434476e-05,4.271846112363755e-05,4.9619071706862996e-05,,,,,,,
121.93015354801108 Da,122.93743,121.93015354801108,,,,,False,,,,,,,,,,,,5.008578548342364e-05,4.938999922117542e-05,5.600917582201534e-05
121.93823854801107 Da,122.945515,121.93823854801107,,,,,False,,,,,,,,,,,3.805665283060091e-05,,3.126003326999223e-05,
122.03438354801106 Da,123.04166,122.03438354801106,,,,,False,0.00019989223850575761,0.0002026433811453488,0.00022255368194348403,0.00021138152685665118,0.00019821870338147408,0.00022101925977359294,0.0002046163442221284,0.00016671507778761758,0.00017897500108926594,0.00017581471664151362,0.00018937116877569215,0.00016533343661144002,0.00015742758736694677,0.0001701618396431867
122.04614354801107 Da,123.05342,122.04614354801107,,,,,False,,,,3.56610695693685e-05,,,,,2.70112479374229e-05,,,,,
122.07291354801107 Da,123.08019,122.07291354801107,,,,,False,,,,,,,,3.7595056758850605e-05,5.198518548117136e-05,4.971033794675447e-05,4.057620342733518e-05,3.810007825443248e-05,4.623247623322215e-05,5.269744935543371e-05
122.07420354801107 Da,123.08148,122.07420354801107,,,,,False,3.77358579152029e-05,4.1128966759568954e-05,3.828397459938261e-05,4.4868269536324126e-05,4.07556875556303e-05,4.2845232572968405e-05,4.853651310809647e-05,7.194413978910428e-05,8.189546089260968e-05,8.268875789310281e-05,9.147293161082738e-05,8.400033658320621e-05,8.869293380418081e-05,7.831874853823735e-05
122.40998354801107 Da,123.41726,122.40998354801107,,,,,False,3.2109652974237954e-05,3.365267230272272e-05,4.595094855927972e-05,3.3943842087400004e-05,3.7619857586590385e-05,4.024223177826717e-05,3.403391566401616e-05,,,,,,,
122.74165354801107 Da,123.74893,122.74165354801107,,,,,False,,,,,,,3.0134541592379752e-05,3.803886364229459e-05,2.816957203862505e-05,4.429359264155716e-05,3.856533226055314e-05,5.098580261878013e-05,4.506345100332616e-05,4.503266344121445e-05
123.92310354801107 Da,124.93038,123.92310354801107,,,,,False,,3.005722324579072e-05,3.0713667361828657e-05,4.8368045587683505e-05,3.7060633924749805e-05,,,5.071366763935531e-05,5.3095562611191615e-05,4.2723058335672126e-05,5.486249931764405e-05,4.363361865732402e-05,5.188857139442643e-05,4.377146087999283e-05
124.42677354801107 Da,125.43405,124.42677354801107,,,,,False,,,,,,,,,2.700041316731167e-05,3.368751856363848e-05,3.9025707134373985e-05,3.9763549710478856e-05,3.826282926024628e-05,4.625202162205154e-05
124.42838854801107 Da,125.435665,124.42838854801107,,,,,False,,,,,,,,,4.635255796185037e-05,,4.7364004808154054e-05,,,
124.58882354801108 Da,125.5961,124.58882354801108,,,,,False,4.169623022808845e-05,5.070641898643242e-05,4.8595888665875335e-05,4.1330637500020925e-05,4.5815297675621926e-05,3.46999564108038e-05,3.529000000622301e-05,,,,,,,6.347931819751362e-05
124.76259354801107 Da,125.76987,124.76259354801107,,,,,False,,,,,,,,,2.9202860401991813e-05,3.609428426298277e-05,3.2556706417097986e-05,,3.399817999331245e-05,4.000422275773881e-05
125.25455354801107 Da,126.26183,125.25455354801107,,,,,False,,,,,,,,4.1724865230625064e-05,4.2276940873801605e-05,3.777559300180957e-05,,3.0099078867677554e-05,3.6524681591722805e-05,
125.38655354801107 Da,126.39383,125.38655354801107,,,,,False,3.2211277798908775e-05,,3.284960667046292e-05,,,3.569223156910667e-05,,3.736607283863819e-05,,,,,,
126.02930354801107 Da,127.03658,126.02930354801107,['HMDB0252413'],['Fluroxene'],['C4H5F3O'],1,True,3.601595956971457e-05,3.3778648766165506e-05,,3.370460787327048e-05,,,,,,3.2051461980804755e-05,2.9392734473181516e-05,,,
126.06568354801107 Da,127.07296,126.06568354801107,,,,,False,3.454195491561076e-05,,3.154097054739444e-05,,,,,,,,,,,
126.09195354801108 Da,127.09923,126.09195354801108,,,,,False,0.00013306045836802407,0.00013375417138431397,0.00013208607304795956,0.0001281696814364083,0.00013115402900500882,0.00013324600758419494,0.00012263772304454412,0.00010390600108315724,0.00011729427383464832,0.00011391999120751853,0.00011752277444045875,0.00010190408146026672,0.00012046511928397206,0.00010123902033274696
126.09348354801106 Da,127.10076,126.09348354801106,,,,,False,0.00016005905204639258,0.00013878045378553912,0.0001443095093326998,0.00015982821235025372,0.00014916943464387557,0.00013545269278895992,0.00014705673068377773,0.00012691170076668213,0.00014462745143572112,0.0001364404512053872,0.0001275528133751285,0.00013864610786843077,0.00013832758125992668,0.0001430177234496229
126.09513354801108 Da,127.10241,126.09513354801108,,,,,False,0.0002499705273380284,0.00025470961318795895,0.00023382728594634165,0.00024383264306351501,0.00024274459985546497,0.00023461407345517582,0.00025161204211410275,0.00024372622392868383,0.0002648743039070036,0.00025081798705105566,0.00023709461216023963,0.00024504160961190017,0.0002470115084903543,0.00022972126982662733
126.39948854801108 Da,127.40676500000001,126.39948854801108,,,,,False,,3.741604300648841e-05,3.406118569573205e-05,,,,,,,,,,,
126.42792354801107 Da,127.4352,126.42792354801107,,,,,False,4.6036981778779176e-05,4.6861365557116015e-05,4.93139355206353e-05,4.6869026637485276e-05,4.2510514716155966e-05,4.3196714961793116e-05,4.224822985184871e-05,4.03372575574336e-05,3.827031760921978e-05,3.890485210873276e-05,4.2390752084582246e-05,4.710006020048745e-05,5.224382595112445e-05,3.791488955784855e-05
126.71832354801107 Da,127.7256,126.71832354801107,,,,,False,3.5536530065210413e-05,4.222583565379564e-05,,3.171409530411732e-05,,,,,,,,,,
126.73043354801108 Da,127.73771,126.73043354801108,,,,,False,3.8565333683589306e-05,2.94947914138504e-05,,,,,,3.4862199700211e-05,,,,,,
127.00357354801108 Da,128.01085,127.00357354801108,,,,,False,3.742386829915914e-05,4.967202164193687e-05,4.62126465057342e-05,3.7365125510183856e-05,5.2323940779937704e-05,4.921110127576803e-05,3.213042116204348e-05,0.00013445957389294404,0.00012723054676470395,0.00015571755849429518,0.00018073711740283305,0.0001626112245267076,0.00016736007375064497,0.00017356178262156597
127.02455354801108 Da,128.03183,127.02455354801108,,,,,False,0.00015363585757763155,0.0001385157716932572,0.0001535971269990385,0.00015605651714931072,0.00014405946072084533,0.0001405253837217976,0.00014960572951637358,0.0001196185587551433,0.0001254239214955817,0.00012518573325688817,0.00011729380990370354,9.867331021134589e-05,0.00011635804416140604,9.680615305379328e-05
127.07139354801106 Da,128.07867,127.07139354801106,,,,,False,0.00010024383177471502,0.00010945231579909176,8.186797917381783e-05,7.943283269643704e-05,7.47276343734868e-05,7.083090933796988e-05,6.235839602814275e-05,,,,,,,
127.07278354801107 Da,128.08006,127.07278354801107,,,,,False,6.700787990300836e-05,5.949010676299027e-05,7.02753896263074e-05,5.304447931538958e-05,4.7298492154255216e-05,4.105334117252043e-05,3.6469612954080124e-05,,,,,,,
127.07567854801107 Da,128.082955,127.07567854801107,,,,,False,,3.508618299914719e-05,,3.334531750070442e-05,,,,,,,,,,
127.39017354801106 Da,128.39745,127.39017354801106,,,,,False,6.337087207138768e-05,6.926004651676967e-05,5.222437973438341e-05,6.231719550371061e-05,6.117230462948631e-05,7.338630272243003e-05,5.6576777449474456e-05,,5.212798858148801e-05,7.539373695005584e-05,5.814297601865638e-05,5.951884770095598e-05,5.799569294739069e-05,4.288218072468614e-05
127.42652354801106 Da,128.4338,127.42652354801106,,,,,False,3.125532101888693e-05,3.2512871832214633e-05,3.0711569093751546e-05,3.310642477097516e-05,,,3.392637925464087e-05,2.6277379078899394e-05,3.182470871879378e-05,,,,,
127.98758854801108 Da,128.994865,127.98758854801108,['HMDB0303745'],['Potassium lactate'],['C3H5KO3'],1,True,0.00033812011558416227,0.0003676804393985244,0.00035212002781242623,0.0003518271334312667,0.0003547095806835493,0.00032754814725672357,0.00031261029552884874,0.0008500599056403295,0.0008291680195008367,0.0008846109268420475,0.0008699197145512779,0.0008413625541233901,0.0007597156868423024,0.000840059123142065
128.04495354801108 Da,129.05223,128.04495354801108,,,,,False,5.101884507460648e-05,5.0387344371903387e-05,4.431991110631663e-05,5.6047785832247284e-05,5.331384328074706e-05,5.000987534728453e-05,6.239474971903922e-05,4.002056706495266e-05,,2.844373606685867e-05,,3.194092484620975e-05,,4.210022319540734e-05
128.56646854801104 Da,129.57374499999997,128.56646854801104,,,,,False,,,,,,,,3.290026347849981e-05,,,,3.226201792743521e-05,,
128.99094354801107 Da,129.99822,128.99094354801107,,,,,False,,,,,,,,3.876314883497228e-05,3.0331253969668292e-05,3.187449849061969e-05,3.12401603307556e-05,3.871380593851495e-05,,
129.98571354801106 Da,130.99299,129.98571354801106,,,,,False,,,,,,,,6.972589439881293e-05,7.442324715601198e-05,7.146142238870175e-05,6.955084715129381e-05,6.272423834354487e-05,6.873837426473356e-05,7.129192771948849e-05
130.00323854801107 Da,131.010515,130.00323854801107,,,,,False,0.0002848175439682314,0.00029065048214117214,0.00030649865373204895,0.0002943292097015451,0.00029554060368462026,0.00029939339235316554,0.00031802528022619543,0.0004851573761608752,0.00047630172466851914,0.0004724370871256159,0.0004642382976189283,0.0004990827750029579,0.0004682748895904752,0.0004528919785361001
130.09503354801106 Da,131.10231,130.09503354801106,,,,,False,3.096121287821132e-05,,,,,,,,,2.971204109121438e-05,,,,
130.71842854801108 Da,131.725705,130.71842854801108,,,,,False,3.8258961284938686e-05,,3.289206000132539e-05,,,,,,2.950183363701521e-05,2.8249525193053465e-05,,,,
130.73056354801108 Da,131.73784,130.73056354801108,,,,,False,,,,3.1400758975129975e-05,3.14528782275007e-05,,,,4.081449598395999e-05,,,,,
131.05826354801107 Da,132.06554,131.05826354801107,"['HMDB0000725', 'HMDB0000766', 'HMDB0000783', 'HMDB0001149', 'HMDB0002104', 'HMDB0002113', 'HMDB0006272', 'HMDB0059659', 'HMDB0060460', 'HMDB0061880', 'HMDB0240251', 'HMDB0243901', 'HMDB0243902', 'HMDB0244991', 'HMDB0245903', 'HMDB0246349', 'HMDB0246746', 'HMDB0246811', 'HMDB0255053']","['4-Hydroxyproline', 'N-Acetyl-L-alanine', 'Propionylglycine', '5-Aminolevulinic acid', 'L-Glutamic gamma-semialdehyde', '3-Hydroxy-L-proline', '5-Amino-2-oxopentanoic acid', 'Trans-3-hydroxy-L-proline', 'cis-4-Hydroxy-D-proline', 'N-Acetyl-beta-alanine', 'cis-4-Hydroxyproline', 'N-Hydroxy-L-proline', '1-Hydroxypyrrolidine-3-carboxylic acid', '2-Amino-4-oxopentanoic acid', '3-Hydroxyproline', '4-Amino-5-oxo-pentanoic acid', 'Glutaramic acid', '5-Hydroxyproline', 'N-Acetyl-DL-alanine']","['C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3', 'C5H9NO3']",19,True,,,,,,,,2.8937936354243793e-05,4.249878382964235e-05,3.8841107912569644e-05,,,3.0851384224019e-05,
131.06949354801108 Da,132.07677,131.06949354801108,"['HMDB0000064', 'HMDB0013222', 'HMDB0248665', 'HMDB0255236']","['Creatine', 'Beta-Guanidinopropionic acid', 'Asparaginamide', 'N-Propyl-N-nitrosourea']","['C4H9N3O2', 'C4H9N3O2', 'C4H9N3O2', 'C4H9N3O2']",4,True,,,,,,,,0.000154008837296614,0.00017261831203630454,0.0002110674352686804,0.00025783339961572897,0.000266338353270145,0.0002325988620504305,0.00023701781524236142
131.25074354801106 Da,132.25802,131.25074354801106,,,,,False,,,4.053697774794683e-05,,,3.1375859400213574e-05,,3.629058760728868e-05,3.7913102295782353e-05,3.8658987988106395e-05,4.3806964533575467e-05,4.1103939306445405e-05,3.096571124811415e-05,3.7110442539944525e-05
131.41826354801108 Da,132.42554,131.41826354801108,,,,,False,,,,,,,,3.0145728943191555e-05,3.6770635980720014e-05,4.600450642546389e-05,4.1814107626772325e-05,4.107960044141814e-05,5.38318408792153e-05,3.215549073854732e-05
131.42006354801106 Da,132.42734,131.42006354801106,,,,,False,,,,,,,,,7.634104297822954e-05,7.691750773128007e-05,8.113956640304049e-05,,8.418813013752048e-05,8.149384638587016e-05
131.91645354801108 Da,132.92373,131.91645354801108,,,,,False,,,3.1074032704839346e-05,3.730117036036252e-05,,,,3.558062948252417e-05,4.083002166986651e-05,4.1685726005363525e-05,3.882171798155819e-05,3.8364017619533606e-05,4.1393437559940464e-05,4.1587243930526684e-05
131.97994354801108 Da,132.98722,131.97994354801108,,,,,False,3.0370562469323073e-05,3.989804237441545e-05,4.813807584960908e-05,4.607122151149134e-05,3.459763898719572e-05,5.194597608302055e-05,4.304839221739974e-05,,3.1733132079462814e-05,,2.9739849978779988e-05,,3.8059640276171853e-05,
131.98549354801108 Da,132.99277,131.98549354801108,,,,,False,,,3.121764207579134e-05,,,,3.0704718026138786e-05,,2.7293616160781574e-05,,,3.1211942692328905e-05,3.502586686924466e-05,
132.00135354801108 Da,133.00863,132.00135354801108,,,,,False,,,,,,,3.0350996137258776e-05,4.147287494628539e-05,2.696682953121976e-05,2.925907501108734e-05,,3.957011729095283e-05,3.8282302544570184e-05,
132.06234354801106 Da,133.06962,132.06234354801106,,,,,False,,,,3.500322426399805e-05,,,,,,2.8246235743600138e-05,,,,
132.08989354801108 Da,133.09717,132.08989354801108,"['HMDB0000214', 'HMDB0003374']","['Ornithine', 'D-Ornithine']","['C5H12N2O2', 'C5H12N2O2']",2,True,0.00017670277356196445,0.0001792781290951934,0.00019941637263878054,0.00019190964730208624,0.00021345858521199288,0.0002205100437799736,0.0002019548538243863,0.00023641003402528465,0.00022309721539683943,0.0002090187305875327,0.0002411683747850221,0.00025297929953845775,0.0002384123863935883,0.0002368388944434758
132.75843354801108 Da,133.76571,132.75843354801108,,,,,False,3.864186827057078e-05,5.1137801477207425e-05,,3.2311644221097864e-05,3.877012390211377e-05,4.30935738295122e-05,3.203384327023855e-05,3.5463313636568406e-05,2.9041501201139834e-05,,,2.9885663955852872e-05,,
133.94377354801108 Da,134.95105,133.94377354801108,,,,,False,,,,,,,,4.9126270042307855e-05,4.2396746032962605e-05,,,3.504744476861005e-05,,
133.94875854801106 Da,134.95603499999999,133.94875854801106,,,,,False,,,,,,,,,,,,,4.0829630409838106e-05,3.875501127341692e-05
133.99559354801107 Da,135.00287,133.99559354801107,,,,,False,0.0005893863945443523,0.0005946793640849922,0.0006560736287577364,0.0006879673516170361,0.0006917280947156297,0.0007076540827884318,0.0007083128834948024,0.0004012548688258354,0.00037636205423767206,0.00045004038155042376,0.000484031548081322,0.00047609722663421235,0.0005038001036562538,0.0004753073812131758
134.39867854801108 Da,135.405955,134.39867854801108,,,,,False,,3.381584986946404e-05,,,,,3.0465631760190525e-05,,,,,,,
135.09567854801108 Da,136.102955,135.09567854801108,,,,,False,4.902468608989829e-05,4.4896283034896605e-05,5.8779905973528376e-05,4.8508200542250006e-05,5.278038714604251e-05,5.4297266938663535e-05,5.0596904994239665e-05,,,,,3.239805987144948e-05,,
135.09725354801108 Da,136.10453,135.09725354801108,,,,,False,4.806002262291708e-05,6.47068099631703e-05,6.628760674729321e-05,5.665699400232264e-05,6.113218927474045e-05,6.743592137622981e-05,8.126093356818239e-05,2.9426177912085176e-05,2.639698704341551e-05,,,,3.3301732234105616e-05,4.1725166192626505e-05
135.90702854801108 Da,136.914305,135.90702854801108,,,,,False,,,,,3.368386781656102e-05,,,,,4.4238738849321946e-05,5.329859815759674e-05,6.58180679627792e-05,6.918698461625485e-05,6.759419803884826e-05
135.95388354801108 Da,136.96116,135.95388354801108,,,,,False,,,4.176534291783283e-05,5.713731620304028e-05,5.46352098806245e-05,7.018754051715714e-05,6.234848571660086e-05,,3.326440474265472e-05,6.80109677202404e-05,0.000132461205355852,0.00015281213229621654,0.0001670594217033415,0.00016955711122559606
136.05003354801107 Da,137.05731,136.05003354801107,,,,,False,0.00010593945616063013,8.987396696880379e-05,0.00010919718892419953,9.374751727120651e-05,9.88678543270388e-05,9.23938461130159e-05,0.00010739918967702084,7.187026195195197e-05,9.420874124247088e-05,9.04744846809508e-05,8.862037589490108e-05,9.277137220162142e-05,8.451352243686822e-05,9.57946733762221e-05
136.07112354801106 Da,137.0784,136.07112354801106,,,,,False,5.877879685249906e-05,4.176354618578523e-05,5.414483179119165e-05,5.127388270000801e-05,3.705077589353488e-05,5.2324754708102114e-05,4.3845124090493955e-05,4.891767623903854e-05,5.557884210565144e-05,5.0685259641489136e-05,5.181743089651254e-05,5.8908339944542485e-05,5.483754178897536e-05,5.169776173273902e-05
136.41851354801108 Da,137.42579,136.41851354801108,,,,,False,8.84435559563746e-05,8.400582172108906e-05,7.307003872035825e-05,6.519844573921593e-05,6.905853439288544e-05,5.849439765443456e-05,5.202927853214371e-05,,,,,,,
137.04528354801107 Da,138.05256,137.04528354801107,,,,,False,4.418259788687018e-05,3.9165857023130525e-05,4.920994925848828e-05,4.524756113804865e-05,4.5402041198750815e-05,3.875441351419778e-05,4.5082531307102616e-05,0.0001471058898651107,0.00017165928958760826,0.0001923793172399965,0.00019832397377747275,0.0002370719098161628,0.00019642537606780474,0.00017814117986512425
137.39418854801104 Da,138.40146499999997,137.39418854801104,,,,,False,,,,,,,,2.6713752498121754e-05,,,3.2978606970650595e-05,,,
137.89920354801106 Da,138.90648,137.89920354801106,,,,,False,0.00015409993335459445,0.0001370697666868865,0.0001559912020780894,0.0001549279112064301,0.00017080351857277454,0.0001624995474608512,0.00013430525670171344,0.00017162058278562484,0.00017729125290646267,0.0001659323658953465,0.00015432604868119678,0.0001955894396011027,0.00016527681889442596,0.00018812651281472362
137.90408354801107 Da,138.91136,137.90408354801107,,,,,False,,,,,,,,,,,,,3.4202963563944416e-05,3.4417823832132056e-05
137.91217854801107 Da,138.919455,137.91217854801107,['HMDB0303534'],['Potassium carbonate (K2CO3)'],['CK2O3'],1,True,,,,,,,,,,,2.9901790180104587e-05,4.778491040455231e-05,5.824430348795262e-05,3.292117821742689e-05
138.02930354801106 Da,139.03658,138.02930354801106,,,,,False,0.00011408732360966368,9.89757899380902e-05,9.804064876127187e-05,9.992818978208631e-05,0.00010303955840780123,0.00012948794500262454,0.00012937744957896243,9.167463021994275e-05,8.953169063192572e-05,8.348622712543639e-05,7.365217206419023e-05,7.942344616114316e-05,8.112275492427113e-05,9.476120176508378e-05
138.04294354801107 Da,139.05022,138.04294354801107,"['HMDB0000301', 'HMDB0002730', 'HMDB0031338', 'HMDB0061680', 'HMDB0062562', 'HMDB0245821', 'HMDB0245944', 'HMDB0246459', 'HMDB0246529', 'HMDB0246827', 'HMDB0247081', 'HMDB0255196', 'HMDB0255198', 'HMDB0255593', 'HMDB0256972', 'HMDB0257879']","['Urocanic acid', 'Nicotinamide N-oxide', '5-Oxo-2(5H)-isoxazolepropanenitrile', '2-Aminonicotinic acid', 'Trans-urocanate', '3-Aminopicolinic acid', '3-Nitroaniline', '4-Hydroxynicotinamide', '4-Nitroaniline', '5-Methylpyrazine-2-carboxylic Acid', '6-Hydroxynicotinamide', 'N-Nitroaniline', 'N-Nitroso-N-phenylhydroxylamine', 'Nicoxamat', 'pyridone carboxamide', '(3-Aminophenyl) nitrite']","['C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2', 'C6H6N2O2']",16,True,0.00015220650980180318,0.00013851267160131564,0.00012915825712641026,0.0001282896888113591,0.00013126202812916042,0.00012479556841777943,0.00011971718282058428,6.345969169865112e-05,6.420705524181823e-05,6.6052500638961e-05,4.95403437728623e-05,4.188136243099335e-05,5.1483932975249433e-05,4.0321513618276534e-05
